InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538592,00004,Product_00004,38,2022-08-04 17:00:00,47.51,16212.0,United Kingdom
525633,00025,Product_00025,226,2023-08-18 06:00:00,16.68,16400.0,United Kingdom
577891,00043,Product_00043,48,2022-12-13 04:00:00,44.07,18793.0,United Kingdom
529069,00015,Product_00015,23,2022-09-05 21:00:00,43.78,14075.0,United Kingdom
590988,00003,Product_00003,42,2022-02-17 22:00:00,30.03,18848.0,United Kingdom
594882,00016,Product_00016,63,2022-03-22 11:00:00,14.22,18102.0,United Kingdom
536065,00050,Product_00050,25,2023-01-19 12:00:00,11.97,12895.0,United Kingdom
568651,00025,Product_00025,60,2022-02-15 01:00:00,24.81,16294.0,United Kingdom
549099,00021,Product_00021,55,2023-12-06 00:00:00,39.35,13643.0,United Kingdom
530781,00027,Product_00027,22,2023-07-13 15:00:00,31.09,14059.0,United Kingdom
546918,00049,Product_00049,69,2022-11-22 05:00:00,13.64,17663.0,United Kingdom
513467,00025,Product_00025,51,2022-08-07 05:00:00,24.81,19364.0,United Kingdom
530768,00019,Product_00019,61,2023-12-07 23:00:00,40.64,15638.0,United Kingdom
552278,00041,Product_00041,40,2023-06-17 07:00:00,32.3,13082.0,United Kingdom
547467,00037,Product_00037,81,2023-11-08 20:00:00,9.35,13385.0,United Kingdom
555505,00038,Product_00038,55,2023-07-04 08:00:00,29.15,15741.0,United Kingdom
594227,00002,Product_00002,129,2022-05-20 07:00:00,33.8,10534.0,United Kingdom
534977,00008,Product_00008,24,2023-07-17 12:00:00,38.79,13124.0,United Kingdom
561911,00016,Product_00016,78,2023-02-07 14:00:00,14.22,12239.0,United Kingdom
528919,00020,Product_00020,23,2023-12-08 20:00:00,40.36,18178.0,United Kingdom
564013,00030,Product_00030,167,2023-09-23 05:00:00,28.44,13283.0,United Kingdom
526402,00042,Product_00042,52,2022-12-05 18:00:00,22.76,15201.0,United Kingdom
536089,00045,Product_00045,41,2022-03-11 23:00:00,31.71,12384.0,United Kingdom
570750,00030,Product_00030,82,2022-05-27 02:00:00,38.2,18829.0,United Kingdom
523124,00010,Product_00010,45,2023-07-08 12:00:00,7.42,10472.0,United Kingdom
566522,00001,Product_00001,39,2022-10-30 05:00:00,45.54,19899.0,United Kingdom
560249,00017,Product_00017,84,2023-01-29 03:00:00,24.53,19641.0,United Kingdom
554423,00011,Product_00011,67,2023-04-17 06:00:00,47.1,15450.0,United Kingdom
575387,00020,Product_00020,96,2023-07-09 00:00:00,40.36,11460.0,United Kingdom
574264,00006,Product_00006,84,2023-07-06 21:00:00,36.56,16298.0,United Kingdom
575341,00017,Product_00017,59,2023-04-10 15:00:00,24.53,19382.0,United Kingdom
562510,00006,Product_00006,12,2023-03-12 17:00:00,36.56,16057.0,United Kingdom
552489,00024,Product_00024,78,2022-04-14 07:00:00,42.42,17921.0,United Kingdom
519738,00023,Product_00023,72,2022-07-05 12:00:00,47.81,13801.0,United Kingdom
547580,00046,Product_00046,92,2022-09-03 01:00:00,42.9,19810.0,United Kingdom
544358,00013,Product_00013,61,2023-08-10 05:00:00,38.9,14567.0,United Kingdom
522877,00023,Product_00023,86,2022-04-29 17:00:00,47.81,14454.0,United Kingdom
595410,00017,Product_00017,22,2022-11-04 22:00:00,24.53,14944.0,United Kingdom
540465,00045,Product_00045,91,2023-05-12 18:00:00,31.71,,United Kingdom
550511,00034,Product_00034,87,2022-04-14 17:00:00,23.06,18182.0,United Kingdom
565643,00001,Product_00001,61,2023-02-14 07:00:00,32.11,12093.0,United Kingdom
547867,00026,Product_00026,26,2023-01-19 15:00:00,38.42,11144.0,United Kingdom
526193,00001,Product_00001,45,2023-02-02 12:00:00,45.54,17555.0,United Kingdom
598025,00050,Product_00050,71,2023-11-13 20:00:00,11.97,18390.0,United Kingdom
543884,00009,Product_00009,50,2022-07-12 03:00:00,44.05,15783.0,United Kingdom
569521,00016,Product_00016,151,2022-09-02 22:00:00,10.39,14866.0,United Kingdom
522497,00039,Product_00039,125,2023-11-13 03:00:00,32.12,15503.0,United Kingdom
588267,00027,Product_00027,18,2022-02-05 11:00:00,49.91,11985.0,United Kingdom
524250,00018,Product_00018,93,2022-10-12 17:00:00,46.97,12567.0,United Kingdom
592630,00037,Product_00037,11,2023-05-13 10:00:00,9.35,14090.0,United Kingdom
544384,00036,Product_00036,31,2022-04-12 03:00:00,12.24,10752.0,United Kingdom
566523,00012,Product_00012,55,2022-06-16 16:00:00,8.07,18023.0,United Kingdom
590352,00018,Product_00018,33,2022-07-30 12:00:00,46.97,11703.0,United Kingdom
556772,00006,Product_00006,48,2022-04-25 02:00:00,36.56,15678.0,United Kingdom
526148,00008,Product_00008,35,2022-08-13 11:00:00,38.79,18383.0,United Kingdom
548107,00023,Product_00023,97,2022-11-30 10:00:00,47.81,15737.0,United Kingdom
598066,00040,Product_00040,45,2022-08-19 16:00:00,21.51,19493.0,United Kingdom
586514,00036,Product_00036,75,2023-07-16 15:00:00,12.24,12399.0,United Kingdom
552453,00003,Product_00003,34,2022-06-13 01:00:00,30.03,13776.0,United Kingdom
556058,00027,Product_00027,117,2023-12-29 02:00:00,49.91,10735.0,United Kingdom
578667,00029,Product_00029,64,2023-03-20 04:00:00,5.06,10866.0,United Kingdom
545133,00020,Product_00020,13,2022-08-27 14:00:00,40.36,13732.0,United Kingdom
542021,00040,Product_00040,34,2022-05-21 13:00:00,21.51,18897.0,United Kingdom
531645,00043,Product_00043,91,2023-05-22 17:00:00,44.07,14772.0,United Kingdom
523477,00031,Product_00031,94,2022-03-28 18:00:00,45.4,14631.0,United Kingdom
513485,00018,Product_00018,205,2023-11-10 09:00:00,34.56,17346.0,United Kingdom
574875,00042,Product_00042,61,2023-09-30 17:00:00,22.76,17406.0,United Kingdom
598939,00002,Product_00002,109,2023-02-14 01:00:00,32.52,15036.0,United Kingdom
529442,00036,Product_00036,44,2023-04-15 05:00:00,12.24,15665.0,United Kingdom
540703,00015,Product_00015,73,2022-01-18 09:00:00,43.78,18208.0,United Kingdom
577227,00047,Product_00047,-5,2023-01-03 00:00:00,30.53,18475.0,United Kingdom
525383,00016,Product_00016,68,2022-05-17 03:00:00,14.22,11377.0,United Kingdom
527452,00041,Product_00041,59,2023-12-19 01:00:00,32.3,18007.0,United Kingdom
555015,00042,Product_00042,99,2022-08-28 09:00:00,22.76,14637.0,United Kingdom
577969,00005,Product_00005,36,2023-04-18 10:00:00,9.47,14778.0,United Kingdom
562827,00012,Product_00012,24,2022-01-18 04:00:00,8.07,11530.0,United Kingdom
547768,00026,Product_00026,43,2022-11-11 07:00:00,38.42,18694.0,United Kingdom
539574,00041,Product_00041,16,2022-11-13 03:00:00,32.3,12975.0,United Kingdom
553553,00043,Product_00043,41,2022-01-31 08:00:00,44.07,11156.0,United Kingdom
592057,00019,Product_00019,70,2023-05-01 17:00:00,40.64,10532.0,United Kingdom
567764,00001,Product_00001,143,2022-09-07 12:00:00,35.48,16029.0,United Kingdom
564991,00005,Product_00005,107,2022-05-04 15:00:00,5.85,10179.0,United Kingdom
564928,00013,Product_00013,62,2023-08-29 07:00:00,38.9,14100.0,United Kingdom
527356,00008,Product_00008,78,2023-10-31 16:00:00,30.24,15955.0,United Kingdom
555327,00010,Product_00010,47,2022-07-31 09:00:00,7.42,14606.0,United Kingdom
573610,00023,Product_00023,125,2022-08-01 16:00:00,32.2,11873.0,United Kingdom
599231,00013,Product_00013,66,2022-03-31 07:00:00,25.64,15369.0,United Kingdom
590337,00043,Product_00043,85,2022-11-03 13:00:00,44.07,17617.0,United Kingdom
538983,00032,Product_00032,57,2023-05-17 19:00:00,19.75,15466.0,United Kingdom
513205,00047,Product_00047,123,2022-05-24 08:00:00,29.95,14650.0,United Kingdom
564288,00030,Product_00030,84,2022-08-24 04:00:00,38.2,19844.0,United Kingdom
590771,00046,Product_00046,84,2023-03-15 06:00:00,42.9,12095.0,United Kingdom
580495,00035,Product_00035,75,2023-08-30 08:00:00,23.95,19818.0,United Kingdom
551321,00010,Product_00010,43,2022-05-02 10:00:00,7.42,12998.0,United Kingdom
552261,00032,Product_00032,37,2023-07-21 00:00:00,19.75,14417.0,United Kingdom
558871,00041,Product_00041,144,2023-05-22 00:00:00,22.14,12848.0,United Kingdom
543385,00004,Product_00004,76,2023-08-23 21:00:00,47.51,15341.0,United Kingdom
580775,00022,Product_00022,161,2023-01-02 03:00:00,19.69,15662.0,United Kingdom
576007,00039,Product_00039,29,2023-08-15 07:00:00,32.12,18027.0,United Kingdom
594570,00039,Product_00039,65,2022-01-31 08:00:00,32.12,,United Kingdom
516020,00012,Product_00012,92,2022-01-30 02:00:00,8.07,14368.0,United Kingdom
576653,00026,Product_00026,67,2022-10-27 10:00:00,38.42,10961.0,United Kingdom
548858,00013,Product_00013,69,2023-08-28 16:00:00,38.9,10749.0,United Kingdom
578251,00025,Product_00025,14,2023-08-04 03:00:00,24.81,19111.0,United Kingdom
583991,00035,Product_00035,17,2023-12-01 03:00:00,23.95,10479.0,United Kingdom
596539,00005,Product_00005,54,2022-11-05 08:00:00,9.47,18593.0,United Kingdom
590767,00023,Product_00023,80,2022-06-23 19:00:00,47.81,18137.0,United Kingdom
556334,00013,Product_00013,180,2022-07-01 16:00:00,24.54,15787.0,United Kingdom
576327,00020,Product_00020,64,2022-04-15 06:00:00,40.36,14752.0,United Kingdom
543719,00005,Product_00005,44,2023-12-14 13:00:00,9.47,16079.0,United Kingdom
555572,00005,Product_00005,66,2022-08-17 14:00:00,9.47,15461.0,United Kingdom
586879,00012,Product_00012,125,2022-12-14 07:00:00,8.07,15174.0,United Kingdom
580995,00030,Product_00030,48,2022-07-07 03:00:00,38.2,15226.0,United Kingdom
597249,00007,Product_00007,57,2023-04-09 18:00:00,23.02,19941.0,United Kingdom
575756,00037,Product_00037,27,2022-11-15 19:00:00,9.35,16570.0,United Kingdom
510279,00011,Product_00011,57,2022-02-18 15:00:00,47.1,14389.0,United Kingdom
549637,00003,Product_00003,179,2022-02-14 06:00:00,22.42,15741.0,United Kingdom
568138,00004,Product_00004,53,2023-04-11 14:00:00,47.51,19678.0,United Kingdom
573610,00037,Product_00037,14,2022-07-17 01:00:00,9.35,17626.0,United Kingdom
556454,00011,Product_00011,88,2023-01-25 12:00:00,47.1,13992.0,United Kingdom
541869,00049,Product_00049,54,2022-08-11 06:00:00,13.64,13615.0,United Kingdom
565261,00011,Product_00011,21,2023-01-07 20:00:00,47.1,10109.0,United Kingdom
587402,00028,Product_00028,69,2022-06-30 10:00:00,44.2,16813.0,United Kingdom
537117,00015,Product_00015,47,2022-10-11 09:00:00,32.39,12435.0,United Kingdom
520526,00003,Product_00003,15,2022-07-21 22:00:00,30.03,15172.0,United Kingdom
521115,00035,Product_00035,64,2022-10-08 11:00:00,23.95,16947.0,United Kingdom
516060,00019,Product_00019,90,2023-10-03 08:00:00,40.64,12147.0,United Kingdom
578872,00045,Product_00045,50,2023-12-24 09:00:00,31.71,12362.0,United Kingdom
583733,00038,Product_00038,62,2022-04-16 19:00:00,29.15,15533.0,United Kingdom
528916,00002,Product_00002,30,2022-10-22 00:00:00,33.3,12759.0,United Kingdom
528769,00009,Product_00009,45,2023-04-25 20:00:00,44.05,13980.0,United Kingdom
510322,00035,Product_00035,99,2023-04-24 21:00:00,23.95,17832.0,United Kingdom
579871,00002,Product_00002,63,2022-03-06 06:00:00,49.64,10838.0,United Kingdom
570624,00030,Product_00030,28,2023-08-05 20:00:00,38.2,17192.0,United Kingdom
592387,00006,Product_00006,130,2022-09-21 01:00:00,29.19,19156.0,United Kingdom
564941,00038,Product_00038,85,2023-07-30 07:00:00,29.15,18705.0,United Kingdom
513258,00020,Product_00020,40,2023-02-04 04:00:00,40.36,10259.0,United Kingdom
544723,00027,Product_00027,88,2022-12-29 03:00:00,49.91,19792.0,United Kingdom
588948,00035,Product_00035,101,2022-11-09 06:00:00,23.95,10333.0,United Kingdom
555978,00044,Product_00044,48,2022-06-29 16:00:00,47.92,19491.0,United Kingdom
599364,00047,Product_00047,50,2022-02-25 04:00:00,43.42,13686.0,United Kingdom
519546,00021,Product_00021,131,2022-05-11 21:00:00,26.7,16025.0,United Kingdom
546035,00025,Product_00025,80,2022-03-17 10:00:00,24.81,17072.0,United Kingdom
522452,00020,Product_00020,36,2022-10-02 12:00:00,40.36,16297.0,United Kingdom
550659,00027,Product_00027,19,2022-08-09 21:00:00,49.91,11478.0,United Kingdom
589637,00029,Product_00029,112,2023-10-08 05:00:00,3.89,16603.0,United Kingdom
519011,00006,Product_00006,26,2023-05-04 02:00:00,36.56,13909.0,United Kingdom
520677,00049,Product_00049,163,2022-07-17 20:00:00,10.27,14029.0,United Kingdom
530440,00018,Product_00018,41,2023-01-29 03:00:00,46.97,10240.0,United Kingdom
521164,00037,Product_00037,159,2022-06-04 13:00:00,5.62,12761.0,United Kingdom
531005,00030,Product_00030,51,2023-07-01 12:00:00,25.93,16088.0,United Kingdom
578523,00028,Product_00028,22,2023-02-04 00:00:00,44.2,12789.0,United Kingdom
515225,00022,Product_00022,93,2023-02-27 22:00:00,30.62,14921.0,United Kingdom
564342,00002,Product_00002,96,2022-09-30 02:00:00,49.64,18955.0,United Kingdom
526342,00015,Product_00015,124,2023-03-01 12:00:00,32.48,17540.0,United Kingdom
527326,00028,Product_00028,58,2023-09-04 19:00:00,26.67,14471.0,United Kingdom
519381,00032,Product_00032,36,2022-01-22 00:00:00,19.75,13624.0,United Kingdom
597753,00037,Product_00037,92,2022-02-20 14:00:00,9.35,12602.0,United Kingdom
571397,00038,Product_00038,71,2022-03-05 19:00:00,29.15,14503.0,United Kingdom
531593,00050,Product_00050,78,2022-02-04 07:00:00,11.97,10869.0,United Kingdom
578247,00006,Product_00006,70,2023-12-23 08:00:00,28.16,11294.0,United Kingdom
559930,00034,Product_00034,48,2022-07-29 13:00:00,16.85,15525.0,United Kingdom
567152,00010,Product_00010,72,2023-07-14 12:00:00,7.42,16590.0,United Kingdom
578383,00026,Product_00026,100,2023-11-20 05:00:00,38.42,14111.0,United Kingdom
550887,00048,Product_00048,55,2022-03-29 17:00:00,37.12,16749.0,United Kingdom
547772,00009,Product_00009,20,2022-06-01 03:00:00,44.05,15544.0,United Kingdom
590416,00010,Product_00010,87,2023-06-25 12:00:00,5.93,17092.0,United Kingdom
519236,00035,Product_00035,66,2022-03-19 04:00:00,23.95,19803.0,United Kingdom
574790,00048,Product_00048,18,2022-07-24 14:00:00,37.12,14350.0,United Kingdom
551717,00016,Product_00016,32,2023-04-04 11:00:00,14.22,14303.0,United Kingdom
513065,00035,Product_00035,78,2023-07-31 19:00:00,16.7,13948.0,United Kingdom
553042,00002,Product_00002,72,2023-05-03 16:00:00,49.64,12915.0,United Kingdom
569322,00026,Product_00026,147,2023-10-19 17:00:00,25.61,14500.0,United Kingdom
547733,00018,Product_00018,108,2022-09-15 22:00:00,30.22,19759.0,United Kingdom
559255,00026,Product_00026,89,2022-08-24 05:00:00,25.65,11238.0,United Kingdom
567267,00018,Product_00018,19,2023-02-04 12:00:00,46.97,11252.0,United Kingdom
564792,00040,Product_00040,84,2023-05-08 21:00:00,21.51,11762.0,United Kingdom
511822,00029,Product_00029,65,2022-12-02 13:00:00,5.06,15804.0,United Kingdom
532183,00041,Product_00041,10,2022-05-19 18:00:00,32.3,14099.0,United Kingdom
519912,00006,Product_00006,57,2022-12-27 22:00:00,36.56,10578.0,United Kingdom
522096,00013,Product_00013,79,2022-10-24 10:00:00,38.9,12030.0,United Kingdom
588126,00036,Product_00036,93,2023-07-10 03:00:00,12.24,11734.0,United Kingdom
530339,00016,Product_00016,90,2022-02-26 09:00:00,14.22,18192.0,United Kingdom
553502,00028,Product_00028,41,2023-04-03 07:00:00,44.2,10707.0,United Kingdom
521575,00050,Product_00050,152,2023-04-05 07:00:00,7.64,14109.0,United Kingdom
555530,00042,Product_00042,54,2022-01-28 19:00:00,22.76,11098.0,United Kingdom
512010,00031,Product_00031,36,2023-01-25 01:00:00,45.4,10493.0,United Kingdom
520350,00050,Product_00050,31,2023-07-24 03:00:00,11.97,14636.0,United Kingdom
523791,00016,Product_00016,94,2022-06-04 23:00:00,14.22,15791.0,United Kingdom
599437,00010,Product_00010,83,2022-11-08 19:00:00,7.42,18285.0,United Kingdom
545445,00007,Product_00007,17,2022-01-23 11:00:00,23.02,12405.0,United Kingdom
541836,00031,Product_00031,21,2022-07-26 20:00:00,45.4,11566.0,United Kingdom
514536,00021,Product_00021,36,2022-07-21 11:00:00,39.35,15273.0,United Kingdom
552761,00017,Product_00017,94,2022-09-09 18:00:00,24.53,13793.0,United Kingdom
577606,00045,Product_00045,79,2023-09-11 05:00:00,31.71,10647.0,United Kingdom
511234,00050,Product_00050,59,2022-11-01 16:00:00,11.97,19809.0,United Kingdom
517754,00032,Product_00032,61,2022-08-10 16:00:00,19.75,17388.0,United Kingdom
547386,00032,Product_00032,47,2023-07-05 16:00:00,19.75,15502.0,United Kingdom
559239,00039,Product_00039,89,2022-04-26 19:00:00,32.12,15874.0,United Kingdom
544852,00036,Product_00036,96,2023-12-23 04:00:00,8.97,18930.0,United Kingdom
527264,00022,Product_00022,162,2022-03-07 21:00:00,22.55,17950.0,United Kingdom
547804,00021,Product_00021,-5,2023-06-13 05:00:00,39.35,18631.0,United Kingdom
582936,00019,Product_00019,73,2022-08-27 01:00:00,40.64,10659.0,United Kingdom
593049,00027,Product_00027,81,2023-11-25 07:00:00,49.91,14773.0,United Kingdom
549277,00002,Product_00002,92,2022-07-20 04:00:00,49.64,16901.0,United Kingdom
579233,00011,Product_00011,49,2023-02-27 08:00:00,47.1,13833.0,United Kingdom
568330,00035,Product_00035,26,2022-01-01 09:00:00,23.95,18838.0,United Kingdom
551808,00031,Product_00031,92,2022-08-02 12:00:00,45.4,19700.0,United Kingdom
571926,00015,Product_00015,122,2022-02-12 07:00:00,34.25,11773.0,United Kingdom
567125,00044,Product_00044,-5,2022-04-02 09:00:00,47.92,14595.0,United Kingdom
542813,00028,Product_00028,64,2022-12-17 15:00:00,44.2,12806.0,United Kingdom
576196,00003,Product_00003,55,2023-07-19 14:00:00,30.03,16250.0,United Kingdom
576514,00048,Product_00048,21,2023-08-28 16:00:00,37.12,15461.0,United Kingdom
588789,00024,Product_00024,34,2022-06-23 06:00:00,42.42,12331.0,United Kingdom
534439,00032,Product_00032,102,2022-10-18 10:00:00,14.99,12115.0,United Kingdom
597801,00014,Product_00014,27,2022-10-17 02:00:00,8.11,17215.0,United Kingdom
521068,00001,Product_00001,92,2023-07-28 20:00:00,45.54,12031.0,United Kingdom
558530,00002,Product_00002,45,2023-03-08 00:00:00,49.64,11629.0,United Kingdom
584395,00022,Product_00022,37,2022-10-30 18:00:00,30.62,10149.0,United Kingdom
524130,00045,Product_00045,62,2022-12-29 14:00:00,31.71,10539.0,United Kingdom
561692,00050,Product_00050,63,2022-01-17 00:00:00,11.97,12618.0,United Kingdom
565725,00013,Product_00013,60,2022-01-17 20:00:00,38.9,15598.0,United Kingdom
553674,00045,Product_00045,33,2022-12-07 15:00:00,31.71,15794.0,United Kingdom
582360,00047,Product_00047,29,2023-09-24 14:00:00,43.42,15088.0,United Kingdom
532989,00008,Product_00008,62,2023-06-16 19:00:00,38.79,10803.0,United Kingdom
578768,00007,Product_00007,60,2023-02-15 20:00:00,23.02,18973.0,United Kingdom
573639,00025,Product_00025,77,2022-09-07 13:00:00,24.81,13971.0,United Kingdom
546416,00014,Product_00014,27,2023-09-22 10:00:00,8.11,17894.0,United Kingdom
549001,00017,Product_00017,29,2022-06-01 12:00:00,18.82,12486.0,United Kingdom
568234,00020,Product_00020,64,2023-03-31 20:00:00,40.36,19003.0,United Kingdom
532689,00038,Product_00038,81,2022-07-20 09:00:00,29.15,11013.0,United Kingdom
585367,00012,Product_00012,70,2023-07-15 16:00:00,8.07,13476.0,United Kingdom
549117,00032,Product_00032,20,2023-10-06 12:00:00,19.75,18087.0,United Kingdom
531310,00008,Product_00008,88,2022-09-07 21:00:00,38.79,10298.0,United Kingdom
598359,00019,Product_00019,35,2022-03-27 08:00:00,40.64,10624.0,United Kingdom
598279,00049,Product_00049,92,2023-05-30 02:00:00,10.28,11382.0,United Kingdom
591127,00020,Product_00020,122,2023-12-14 12:00:00,40.36,15163.0,United Kingdom
550863,00002,Product_00002,64,2022-07-09 08:00:00,49.64,14611.0,United Kingdom
569716,00020,Product_00020,44,2022-07-27 08:00:00,40.36,19741.0,United Kingdom
590501,00030,Product_00030,-5,2023-06-17 07:00:00,38.2,14488.0,United Kingdom
553964,00039,Product_00039,58,2023-02-22 07:00:00,32.12,11580.0,United Kingdom
540012,00007,Product_00007,35,2022-05-23 11:00:00,23.02,13489.0,United Kingdom
554341,00017,Product_00017,130,2023-08-25 06:00:00,15.51,19628.0,United Kingdom
554615,00048,Product_00048,81,2022-10-29 15:00:00,37.12,18039.0,United Kingdom
593325,00007,Product_00007,96,2023-08-27 17:00:00,23.02,17603.0,United Kingdom
581663,00032,Product_00032,112,2023-11-25 01:00:00,19.75,14074.0,United Kingdom
534776,00041,Product_00041,98,2023-03-08 13:00:00,32.3,17556.0,United Kingdom
